Date,Open,High,Low,Close,Adj Close,Volume,Currency
10/14/2021,3604.958984,3819.258545,3590.275146,3786.01416,3786.01416,19443499909,Etherium
10/15/2021,3790.154297,3895.466309,3735.363525,3862.634766,3862.634766,20966841512,Etherium
10/16/2021,3865.666504,3962.453125,3805.885986,3830.38208,3830.38208,16578095629,Etherium
10/17/2021,3829.858887,3914.897949,3660.723389,3847.104492,3847.104492,15908090346,Etherium
10/18/2021,3847.72998,3888.209229,3686.750488,3748.760254,3748.760254,17386204158,Etherium
10/19/2021,3747.162842,3883.928711,3736.780273,3877.650879,3877.650879,15998757133,Etherium
10/20/2021,3877.730957,4167.472168,3833.288086,4155.992188,4155.992188,20338319988,Etherium
10/21/2021,4161.713379,4366.088379,4032.483887,4054.322754,4054.322754,28220661820,Etherium
10/22/2021,4055.686523,4162.975586,3908.340332,3970.181885,3970.181885,19432937968,Etherium
10/23/2021,3971.356445,4171.663574,3944.631836,4171.663574,4171.663574,14781537792,Etherium
10/24/2021,4171.855957,4185.729492,3967.120361,4087.903076,4087.903076,14978083638,Etherium
10/25/2021,4084.425781,4236.666992,4072.034668,4217.876953,4217.876953,15995727040,Etherium
10/26/2021,4217.337891,4289.131348,4106.82373,4131.102051,4131.102051,17157714562,Etherium
10/27/2021,4132.17334,4299.152832,3930.257324,3930.257324,3930.257324,26219530404,Etherium
10/28/2021,3924.81543,4293.150879,3905.706055,4287.318848,4287.318848,25958154575,Etherium
10/29/2021,4288.686523,4455.735352,4271.70752,4414.746582,4414.746582,22967641914,Etherium
10/30/2021,4414.243652,4426.848633,4252.494141,4325.650391,4325.650391,14615490626,Etherium
10/31/2021,4322.744141,4394.449707,4179.016113,4288.074219,4288.074219,17498160238,Etherium
11/1/2021,4288.217285,4377.322266,4160.966797,4324.626953,4324.626953,17985288261,Etherium
11/2/2021,4322.500977,4599.948242,4288.686523,4584.798828,4584.798828,20794448222,Etherium
11/3/2021,4589.68457,4664.910156,4462.976074,4607.193848,4607.193848,21220463155,Etherium
11/4/2021,4604.678711,4606.516113,4426.622559,4537.324219,4537.324219,18415244464,Etherium
11/5/2021,4537.42334,4570.895996,4447.487305,4486.243164,4486.243164,15086003586,Etherium
11/6/2021,4482.647949,4530.99707,4334.973633,4521.581055,4521.581055,14429076700,Etherium
11/7/2021,4523.981934,4640.921875,4510.984375,4620.554688,4620.554688,13541376033,Etherium
11/8/2021,4619.649414,4822.363281,4619.649414,4812.087402,4812.087402,19290896267,Etherium
11/9/2021,4810.071289,4837.589355,4718.039063,4735.068848,4735.068848,20834172627,Etherium
11/10/2021,4733.362793,4859.50293,4485.093262,4636.174316,4636.174316,22748160545,Etherium
11/11/2021,4635.453613,4778.059082,4580.990234,4730.384277,4730.384277,17933201129,Etherium
11/12/2021,4724.306641,4808.73877,4510.92041,4667.115234,4667.115234,18316060208,Etherium
11/13/2021,4666.719238,4702.115234,4582.180664,4651.460449,4651.460449,14457436261,Etherium
11/14/2021,4648.632813,4689.842773,4516.935547,4626.358887,4626.358887,12172962219,Etherium
11/15/2021,4627.09082,4764.63623,4546.599121,4557.503906,4557.503906,16275851299,Etherium
11/16/2021,4570.478027,4891.70459,4144.334961,4216.365234,4216.365234,27417502801,Etherium
11/17/2021,4213.910645,4300.306641,4107.125977,4287.59375,4287.59375,22183461850,Etherium
11/18/2021,4287.802246,4343.557129,3959.227783,4000.650879,4000.650879,21383250893,Etherium
11/19/2021,3995.729492,4311.713867,3982.91748,4298.306641,4298.306641,20626269711,Etherium
11/20/2021,4298.350586,4434.388184,4209.242676,4409.931152,4409.931152,15448261277,Etherium
11/21/2021,4412.195313,4422.491699,4255.455078,4269.73291,4269.73291,14094831413,Etherium
11/22/2021,4266.509277,4302.022949,4033.572266,4088.457764,4088.457764,19752218877,Etherium
11/23/2021,4089.68042,4385.483398,4069.766602,4340.763672,4340.763672,22133497059,Etherium
11/24/2021,4340.036133,4376.875977,4176.183594,4239.981445,4239.981445,21838037128,Etherium
11/25/2021,4271.394531,4550.518066,4249.774414,4274.743164,4274.743164,18705358318,Etherium
11/26/2021,4522.208984,4550.842285,3933.506592,4030.908936,4030.908936,26281795488,Etherium
11/27/2021,4042.999023,4187.684082,4033.513916,4096.912109,4096.912109,16515693874,Etherium
11/28/2021,4101.648926,4297.916504,3989.969971,4294.453613,4294.453613,15953126340,Etherium
11/29/2021,4296.946777,4460.848633,4284.504883,4445.10498,4445.10498,19086475837,Etherium
11/30/2021,4447.768066,4753.266113,4358.074219,4631.479004,4631.479004,28626354111,Etherium
12/1/2021,4623.679688,4780.732422,4530.272461,4586.990234,4586.990234,27634826695,Etherium
12/2/2021,4586.333008,4628.919922,4441.507813,4511.302246,4511.302246,21502671027,Etherium
12/3/2021,4514.355957,4647.289063,4100.145508,4220.706055,4220.706055,25879591528,Etherium
12/4/2021,4227.762207,4242.725586,3525.494141,4119.587402,4119.587402,38478999182,Etherium
12/5/2021,4119.628906,4246.92334,4040.217529,4198.322754,4198.322754,25533062707,Etherium
12/6/2021,4199,4375.520508,3930.806641,4358.737305,4358.737305,28229518513,Etherium
12/7/2021,4358.586914,4428.589355,4264.32373,4315.061523,4315.061523,22366213354,Etherium
12/8/2021,4311.674316,4453.112305,4234.537598,4439.35791,4439.35791,18704315119,Etherium
12/9/2021,4433.024902,4482.313965,4078.844238,4119.815918,4119.815918,22296131874,Etherium
12/10/2021,4113.588379,4227.111816,3897.767578,3908.496094,3908.496094,28014595631,Etherium
12/11/2021,3909.667725,4095.648438,3846.054443,4084.452393,4084.452393,19131502454,Etherium
12/12/2021,4084.811279,4173.608887,3993.055908,4134.453125,4134.453125,14057603914,Etherium
12/13/2021,4136.359863,4145.955078,3680.609131,3784.226807,3784.226807,23999841386,Etherium
12/14/2021,3782.822754,3866.633789,3700.104736,3745.44043,3745.44043,23836759957,Etherium
12/15/2021,3862.251465,4086.372803,3664.719971,4018.388672,4018.388672,26411188833,Etherium
12/16/2021,4020.415039,4110.368652,3956.057129,3962.469727,3962.469727,19825531254,Etherium
12/17/2021,3959.012451,3992.79248,3711.424561,3879.486572,3879.486572,23143541098,Etherium
12/18/2021,3880.291504,3993.829834,3774.61499,3960.860107,3960.860107,19530895889,Etherium
12/19/2021,3960.872314,4018.658447,3894.398682,3922.592529,3922.592529,16167785597,Etherium
12/20/2021,3923.695801,3980.098633,3759.40332,3933.844482,3933.844482,21589690675,Etherium
12/21/2021,3938.463867,4058.821289,3918.837891,4020.26001,4020.26001,16388555198,Etherium
12/22/2021,4018.695801,4073.791504,3947.690186,3982.099609,3982.099609,13921756199,Etherium
12/23/2021,3981.96167,4149.026855,3897.234375,4108.015625,4108.015625,18007273742,Etherium
12/24/2021,4111.345215,4134.106445,4029.064453,4047.98291,4047.98291,12769090623,Etherium
12/25/2021,4049.781982,4138.564941,4027.927002,4093.281006,4093.281006,10894785525,Etherium
12/26/2021,4094.151611,4105.023926,4013.026367,4067.328125,4067.328125,11197244172,Etherium
12/27/2021,4064.746338,4126.001465,4033.492432,4037.547607,4037.547607,11424360002,Etherium
12/28/2021,4037.538086,4037.538086,3769.280029,3800.893066,3800.893066,17299472803,Etherium
12/29/2021,3797.436279,3827.981934,3612.795898,3628.531738,3628.531738,15722555672,Etherium
12/30/2021,3632.219727,3767.559814,3595.204834,3713.852051,3713.852051,12925377999,Etherium
12/31/2021,3713.430176,3807.288818,3636.869873,3682.632813,3682.632813,14157285268,Etherium
1/1/2022,3683.047119,3769.917969,3682.286621,3769.697021,3769.697021,9776191466,Etherium
1/2/2022,3769.29834,3836.161865,3727.357422,3829.564941,3829.564941,9881471548,Etherium
1/3/2022,3829.535645,3836.19873,3698.047607,3761.380371,3761.380371,12080777893,Etherium
1/4/2022,3761.361572,3876.785156,3723.349854,3794.056641,3794.056641,14030925983,Etherium
1/5/2022,3794.269043,3842.059814,3456.745361,3550.386963,3550.386963,18061338502,Etherium
1/6/2022,3549.708984,3549.708984,3335.376709,3418.408203,3418.408203,24293791313,Etherium
1/7/2022,3417.837891,3420.461914,3117.381348,3193.210449,3193.210449,24494179209,Etherium
1/8/2022,3193.502441,3240.304443,3020.880859,3091.972656,3091.972656,16037732700,Etherium
1/9/2022,3091.696289,3206.790771,3075.911377,3157.751465,3157.751465,12334683863,Etherium
1/10/2022,3157.570557,3177.213379,2947.683594,3083.0979,3083.0979,19535744145,Etherium
1/11/2022,3082.990967,3247.511963,3061.140625,3238.111572,3238.111572,15211447193,Etherium
1/12/2022,3238.449951,3401.219971,3216.718018,3372.258301,3372.258301,16662871689,Etherium
1/13/2022,3372.10498,3396.969727,3247.91748,3248.288574,3248.288574,15294466275,Etherium
1/14/2022,3248.648682,3330.766113,3203.82373,3310.001465,3310.001465,13562957230,Etherium
1/15/2022,3309.844238,3364.537842,3278.670898,3330.530762,3330.530762,9619999078,Etherium
1/16/2022,3330.387207,3376.401123,3291.563721,3350.921875,3350.921875,9505934874,Etherium
1/17/2022,3350.947266,3355.819336,3157.224121,3212.304932,3212.304932,12344309617,Etherium
1/18/2022,3212.287598,3236.016113,3096.123535,3164.025146,3164.025146,13024154091,Etherium
1/19/2022,3163.850342,3171.158447,3055.212402,3095.825928,3095.825928,13187424144,Etherium
1/20/2022,3095.271729,3265.336914,3000.908203,3001.120117,3001.120117,10645922764,Etherium
1/21/2022,3002.956787,3029.081055,2496.812988,2557.931641,2557.931641,26796291874,Etherium
1/22/2022,2561.145264,2615.247314,2330.247314,2405.181152,2405.181152,27369692036,Etherium
1/23/2022,2406.924316,2542.144775,2381.515137,2535.039063,2535.039063,16481489511,Etherium
1/24/2022,2535.891113,2537.208496,2172.30127,2440.352295,2440.352295,28220804648,Etherium
1/25/2022,2440.393555,2498.50708,2359.384766,2455.935059,2455.935059,16179776932,Etherium
1/26/2022,2455.579102,2705.78418,2417.683105,2468.030273,2468.030273,21229909340,Etherium
1/27/2022,2467.188477,2510.45166,2328.452148,2423.001221,2423.001221,16126522783,Etherium
1/28/2022,2421.646973,2548.778564,2367.83374,2547.092041,2547.092041,14666227351,Etherium
1/29/2022,2546.590576,2627.609375,2526.989746,2597.084717,2597.084717,11172062661,Etherium
1/30/2022,2598.564941,2631.408447,2550.460938,2603.466553,2603.466553,9501221177,Etherium
1/31/2022,2603.263428,2697.735352,2489.072266,2688.278809,2688.278809,13778234614,Etherium
2/1/2022,2687.898926,2802.31543,2682.621826,2792.117188,2792.117188,13194846235,Etherium
2/2/2022,2791.958984,2802.212158,2630.120361,2682.854004,2682.854004,13876301217,Etherium
2/3/2022,2682.226074,2712.482666,2587.783447,2679.162598,2679.162598,12755505065,Etherium
2/4/2022,2681.057617,2983.586914,2675.443848,2983.586914,2983.586914,18987223729,Etherium
2/5/2022,2984.446045,3054.130127,2966.781006,3014.648193,3014.648193,13102093957,Etherium
2/6/2022,3014.959717,3061.26123,2965.429932,3057.476074,3057.476074,9466018022,Etherium
2/7/2022,3057.422119,3182.52832,3002.927002,3142.470703,3142.470703,15197063785,Etherium
2/8/2022,3143.008545,3219.472656,3038.37793,3122.608643,3122.608643,17136080906,Etherium
2/9/2022,3121.182617,3263.155762,3063.160156,3239.457031,3239.457031,13951308490,Etherium
2/10/2022,3240.113037,3271.316162,3070.378174,3077.482178,3077.482178,18629485080,Etherium
2/11/2022,3077.413086,3127.450684,2888.707764,2927.383545,2927.383545,16043881065,Etherium
2/12/2022,2927.386475,2980.079346,2870.177002,2917.362793,2917.362793,11254355757,Etherium
2/13/2022,2916.789551,2947.776611,2845.397705,2883.463379,2883.463379,9054963563,Etherium
2/14/2022,2880.187744,2957.963623,2840.257568,2933.479004,2933.479004,12164552172,Etherium
2/15/2022,2933.729004,3185.520752,2917.857178,3179.877197,3179.877197,13921257873,Etherium
2/16/2022,3180.446777,3181.616943,3055.168213,3127.830078,3127.830078,12352406833,Etherium
2/17/2022,3126.858398,3154.615234,2861.852051,2881.481934,2881.481934,15860206214,Etherium
2/18/2022,2884.340576,2937.308594,2761.643311,2785.727539,2785.727539,15748173433,Etherium
2/19/2022,2784.872803,2826.3479,2707.378418,2763.701172,2763.701172,9774183169,Etherium
2/20/2022,2763.756592,2763.756592,2585.946289,2628.648438,2628.648438,11641437834,Etherium
2/21/2022,2627.665527,2752.458496,2568.254395,2573.816162,2573.816162,18646392740,Etherium
2/22/2022,2572.898682,2648.916748,2510.678711,2639.299316,2639.299316,16360200507,Etherium
2/23/2022,2639.447021,2741.368408,2587.412842,2590.359619,2590.359619,13382637240,Etherium
2/24/2022,2588.16626,2689.047607,2308.914795,2598.067139,2598.067139,29312342666,Etherium
2/25/2022,2598.436279,2821.972412,2579.208008,2764.535645,2764.535645,17208902048,Etherium
2/26/2022,2764.989502,2849.424072,2745.009033,2781.111816,2781.111816,11724648351,Etherium
2/27/2022,2780.504395,2831.125488,2581.615723,2621.801758,2621.801758,16150857254,Etherium
2/28/2022,2621.172119,2929.18042,2586.388184,2919.201172,2919.201172,19266124733,Etherium
3/1/2022,2919.775879,3029.651611,2868.938965,2972.485107,2972.485107,18757425786,Etherium
3/2/2022,2972.471924,3026.868164,2919.943115,2950.118408,2950.118408,16636517503,Etherium
3/3/2022,2950.156738,2964.67334,2797.319336,2834.468994,2834.468994,13091199728,Etherium
3/4/2022,2834.987305,2835.17627,2587.748291,2617.156006,2617.156006,14496939024,Etherium
3/5/2022,2618.473633,2679.102539,2596.98999,2664.831055,2664.831055,8072368396,Etherium
3/6/2022,2664.943604,2673.637207,2555.037354,2555.037354,2555.037354,8872976607,Etherium
3/7/2022,2555.297607,2639.943115,2455.59375,2497.77124,2497.77124,14594098731,Etherium
3/8/2022,2497.721436,2618.166016,2489.755127,2576.747559,2576.747559,13922922903,Etherium
3/9/2022,2577.165283,2761.796387,2573.655273,2729.783447,2729.783447,14173665398,Etherium
3/10/2022,2729.116455,2729.116455,2566.193115,2608.048584,2608.048584,13292477213,Etherium
3/11/2022,2608.27124,2664.558594,2534.688232,2559.562988,2559.562988,12382419582,Etherium
3/12/2022,2559.660645,2606.438721,2559.126953,2574.75415,2574.75415,6532996574,Etherium
3/13/2022,2573.488037,2594.549805,2503.885254,2518.94458,2518.94458,8632000379,Etherium
3/14/2022,2518.486328,2604.034424,2505.299316,2590.696045,2590.696045,11244398839,Etherium
3/15/2022,2590.668945,2662.32959,2515.765869,2620.149658,2620.149658,12861105614,Etherium
3/16/2022,2620.028564,2781.307129,2610.764404,2772.055664,2772.055664,17915109769,Etherium
3/17/2022,2771.964111,2826.160645,2751.560791,2814.854492,2814.854492,12685265194,Etherium
3/18/2022,2814.43457,2973.616211,2774.855713,2945.343018,2945.343018,15830879093,Etherium
3/19/2022,2944.72168,2979.987061,2910.802246,2946.25708,2946.25708,11576463120,Etherium
3/20/2022,2946.547607,2956.965576,2826.107422,2860.459229,2860.459229,12684727326,Etherium
3/21/2022,2860.103271,2954.556641,2838.250488,2897.976563,2897.976563,15206116098,Etherium
3/22/2022,2897.77417,3040.382813,2892.544434,2973.131104,2973.131104,16830539230,Etherium
3/23/2022,2973.14502,3036.752197,2933.306641,3031.067139,3031.067139,16008767658,Etherium
3/24/2022,3031.060791,3118.387695,3012.32666,3108.062012,3108.062012,18070503166,Etherium
3/25/2022,3108.448975,3183.958008,3087.490723,3106.671387,3106.671387,17030503831,Etherium
3/26/2022,3106.405273,3146.825439,3091.825439,3143.178955,3143.178955,8876420740,Etherium
3/27/2022,3143.795654,3291.577637,3129.997803,3291.577637,3291.577637,13431866834,Etherium
3/28/2022,3292.32251,3424.019287,3279.0271,3336.634521,3336.634521,20620450770,Etherium
3/29/2022,3335.02124,3470.186279,3335.02124,3401.987793,3401.987793,19533323636,Etherium
3/30/2022,3401.526123,3435.286133,3349.237061,3385.157959,3385.157959,15302506131,Etherium
3/31/2022,3385.289307,3435.128418,3272.93457,3281.642822,3281.642822,17685495686,Etherium
4/1/2022,3282.576172,3467.555908,3223.891357,3449.552246,3449.552246,20982988937,Etherium
4/2/2022,3449.788574,3521.284668,3442.000244,3445.059326,3445.059326,23571556215,Etherium
4/3/2022,3444.810547,3573.960205,3421.259766,3522.833496,3522.833496,15333808649,Etherium
4/4/2022,3522.36499,3535.148193,3422.000977,3521.241211,3521.241211,18209969743,Etherium
4/5/2022,3521.239746,3546.706787,3410.547607,3411.79248,3411.79248,16681503199,Etherium
4/6/2022,3411.672119,3411.672119,3171.205078,3171.691895,3171.691895,25632563639,Etherium
4/7/2022,3172.197266,3263.474609,3155.581055,3233.274658,3233.274658,16745496605,Etherium
4/8/2022,3233.272461,3301.607422,3179.142334,3192.073975,3192.073975,17557050669,Etherium
4/9/2022,3191.976074,3261.963135,3187.469238,3261.91626,3261.91626,9908112156,Etherium
4/10/2022,3261.291504,3303.003174,3211.866943,3211.866943,3211.866943,10427054790,Etherium
4/11/2022,3209.576904,3214.461914,2962.756592,2981.052246,2981.052246,21891804831,Etherium
4/12/2022,2981.420654,3077.452637,2957.872314,3030.376465,3030.376465,20235707410,Etherium
4/13/2022,3029.87793,3123.575439,3006.481689,3118.344238,3118.344238,16088473629,Etherium
4/14/2022,3117.821777,3139.928711,2988.435303,3019.909424,3019.909424,15821419931,Etherium
4/15/2022,3020.134521,3044.287354,3001.123291,3040.916504,3040.916504,11256651536,Etherium
4/16/2022,3041.123291,3074.886963,3016.421143,3062.310303,3062.310303,8766710365,Etherium
4/17/2022,3061.881836,3075.775879,2989.043945,2993.40332,2993.40332,10463091281,Etherium
4/18/2022,2993.483887,3062.520996,2893.912842,3057.606689,3057.606689,18629381299,Etherium
4/19/2022,3057.570313,3125.084229,3035.535156,3104.106445,3104.106445,14156035096,Etherium
4/20/2022,3103.935059,3157.885742,3045.28833,3077.74585,3077.74585,15547362265,Etherium
4/21/2022,3077.829346,3173.451416,2962.4104,2987.480713,2987.480713,20783591093,Etherium
4/22/2022,2986.938721,3024.854492,2942.358643,2964.835693,2964.835693,16782795477,Etherium
4/23/2022,2964.802246,2975.322754,2926.740234,2938.114014,2938.114014,9116955609,Etherium
4/24/2022,2937.347168,2961.88208,2922.128662,2922.732666,2922.732666,9696829579,Etherium
4/25/2022,2922.990234,3018.415527,2804.50708,3009.393555,3009.393555,22332690614,Etherium
4/26/2022,3008.946289,3026.415039,2786.253174,2808.29834,2808.29834,19052045399,Etherium
